TIME	IP	REQUEST	SOURCE
2015-02-27 17:56:18	122.0.66.203	/globalActivity	www.sinbad.com.cn/route/routeId525.html
2015-02-27 17:56:19	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:56:19	122.0.66.203	/	www.sinbad.com.cn/globalActivity
2015-02-27 17:56:19	182.254.210.89	/sinbadVIP	www.sinbad.com.cn/
2015-02-27 17:56:22	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:56:24	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:56:24	183.47.228.117	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:56:24	182.254.151.12	/aboutDirect/about.html	www.sinbad.com.cn/route/routeId538.html
2015-02-27 17:56:25	183.47.228.117	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:56:27	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:56:28	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:56:30	58.248.67.68	/aboutDirect?page=service	www.sinbad.com.cn/aboutDirect
2015-02-27 17:56:31	182.254.210.89	/aboutDirect/law.html	www.sinbad.com.cn/sinbadVIP
2015-02-27 17:56:33	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:56:36	119.130.186.196	/admin/base/baseRoute/newSaveRoute	www.sinbad.com.cn/login
2015-02-27 17:56:40	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:56:42	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:56:42	182.254.210.89	/aboutDirect?page=copyright	www.sinbad.com.cn/aboutDirect/law.html
2015-02-27 17:56:45	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:56:47	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:56:47	119.130.186.196	/admin/base/baseRoute/newSaveRoute	www.sinbad.com.cn/login
2015-02-27 17:56:48	203.208.60.98	/route/routeId303.html	-
2015-02-27 17:56:49	203.208.60.102	/destination/5563/geography.html	-
2015-02-27 17:56:49	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:56:49	183.47.228.117	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:56:50	183.47.228.117	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:56:52	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:56:53	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:56:55	119.130.186.196	/destination/1538/traffic.html	www.sinbad.com.cn/destination/1538/top10.html
2015-02-27 17:56:58	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:56:58	119.130.186.196	/destination/1538/plans.html	www.sinbad.com.cn/destination/1538/traffic.html
2015-02-27 17:57:05	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:57:07	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:57:10	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:57:13	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:57:14	183.47.228.117	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:57:15	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:57:15	183.47.228.117	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:57:17	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:57:18	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:57:20	42.120.237.241	/	-
2015-02-27 17:57:21	58.248.67.68	/aboutDirect?page=jobs	www.sinbad.com.cn/aboutDirect
2015-02-27 17:57:23	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:57:30	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:57:32	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:57:34	119.130.186.196	/admin/base/baseRoute/list?rel=0005-1	www.sinbad.com.cn/login
2015-02-27 17:57:35	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:57:38	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:57:39	183.47.228.117	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:57:40	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:57:40	183.47.228.117	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:57:43	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:57:43	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:57:48	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:57:55	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:57:57	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:58:00	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:58:03	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:58:04	183.47.228.117	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:58:05	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:58:05	183.47.228.117	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:58:07	112.124.127.44	/	-
2015-02-27 17:58:08	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:58:10	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:58:13	119.130.186.196	/admin/base/baseRoute/list?rel=0005-1	www.sinbad.com.cn/login
2015-02-27 17:58:13	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:58:19	119.130.186.196	/destination/1538/shopping.html	www.sinbad.com.cn/destination/1538/plans.html
2015-02-27 17:58:20	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:58:22	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:58:26	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:58:29	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:58:29	183.47.228.117	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:58:31	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:58:32	119.130.186.196	/routeDetail?routeId=487	www.sinbad.com.cn/login
2015-02-27 17:58:32	183.47.228.117	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:58:34	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:58:35	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:58:45	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:58:47	203.208.60.98	/destination/4474/activity	-
2015-02-27 17:58:47	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:58:52	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:58:53	58.248.67.68	/aboutDirect?page=mediareports	www.sinbad.com.cn/aboutDirect
2015-02-27 17:58:54	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:58:54	183.47.228.117	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:58:55	183.47.228.117	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:58:56	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:58:58	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:59:00	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:59:01	58.248.67.68	/aboutDirect?page=contactus	www.sinbad.com.cn/aboutDirect
2015-02-27 17:59:03	58.248.67.68	/aboutDirect?page=law	www.sinbad.com.cn/aboutDirect
2015-02-27 17:59:10	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:59:12	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:59:15	121.254.84.102	/	-
2015-02-27 17:59:15	37.140.141.17	/destination/5888/geography.html	-
2015-02-27 17:59:16	203.208.60.101	/destination/226/scenic?page=-2	-
2015-02-27 17:59:16	119.130.186.196	/routeDetail?routeId=468	www.sinbad.com.cn/login
2015-02-27 17:59:18	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:59:19	183.47.228.117	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:59:20	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:59:20	183.47.228.117	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:59:22	121.254.84.102	/ideaDirect/brand.html	www.sinbad.com.cn/
2015-02-27 17:59:22	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:59:23	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:59:25	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:59:32	125.77.234.150	/	-
2015-02-27 17:59:35	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:59:36	14.150.103.6	/destination/1442/activity.html	www.sinbad.com.cn/globalActivity
2015-02-27 17:59:37	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:59:42	14.150.103.6	/activity/43.html	www.sinbad.com.cn/destination/1442/activity.html
2015-02-27 17:59:42	58.248.67.68	/aboutDirect?page=privacy	www.sinbad.com.cn/aboutDirect
2015-02-27 17:59:44	183.47.228.117	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:59:44	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:59:45	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:59:45	183.47.228.117	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:59:47	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:59:48	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:59:51	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 17:59:51	125.77.234.150	/route/routeId386.html	www.sinbad.com.cn/
2015-02-27 18:00:00	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:00:01	58.248.67.68	/aboutDirect?page=copyright	www.sinbad.com.cn/aboutDirect
2015-02-27 18:00:02	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:00:02	125.77.234.150	/aboutDirect/contactus.html	www.sinbad.com.cn/route/routeId386.html
2015-02-27 18:00:07	14.150.103.6	/routeMatch	www.sinbad.com.cn/destination/1442/activity.html
2015-02-27 18:00:07	14.150.103.6	/	www.sinbad.com.cn/routeMatch
2015-02-27 18:00:09	58.248.67.68	/aboutDirect?page=cooperation	www.sinbad.com.cn/aboutDirect
2015-02-27 18:00:09	183.47.228.117	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:00:10	183.47.228.117	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:00:10	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:00:11	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:00:13	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:00:13	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:00:17	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:00:17	58.248.67.68	/aboutDirect?page=links	www.sinbad.com.cn/aboutDirect
2015-02-27 18:00:19	182.254.181.237	/	-
2015-02-27 18:00:19	14.150.103.6	/route/routeId552.html	www.sinbad.com.cn/routeMatch
2015-02-27 18:00:23	58.248.67.68	/	www.sinbad.com.cn/aboutDirect
2015-02-27 18:00:23	220.181.108.177	/destination/1830/tips.html	-
2015-02-27 18:00:24	113.248.166.40	/	-
2015-02-27 18:00:25	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:00:27	222.80.131.105	/	-
2015-02-27 18:00:27	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:00:34	183.47.228.117	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:00:35	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:00:36	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:00:36	183.47.228.117	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:00:37	123.125.71.117	/destination/6466/geography.html	-
2015-02-27 18:00:38	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:00:39	115.28.203.70	/	-
2015-02-27 18:00:39	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:00:40	60.180.194.35	/	-
2015-02-27 18:00:42	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:00:44	203.208.60.99	/destination/7107/activity	-
2015-02-27 18:00:46	182.254.181.237	/route/routeId552.html	www.sinbad.com.cn/
2015-02-27 18:00:47	113.248.166.40	/route/routeId485.html	www.sinbad.com.cn/
2015-02-27 18:00:49	111.205.187.18	/	-
2015-02-27 18:00:50	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:00:52	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:00:52	222.80.131.105	/route/routeId409.html	www.sinbad.com.cn/
2015-02-27 18:00:59	113.248.166.40	/route/routeId525.html	www.sinbad.com.cn/route/routeId485.html
2015-02-27 18:00:59	60.180.194.35	/ideaDirect/brand.html	www.sinbad.com.cn/
2015-02-27 18:01:00	183.47.228.117	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:01:00	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:01:00	183.47.228.117	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:01:01	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:01:02	222.80.131.105	/route/routeId538.html	www.sinbad.com.cn/route/routeId409.html
2015-02-27 18:01:03	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:01:04	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:01:06	175.138.105.216	/activity/22.html	www.google.com.my/
2015-02-27 18:01:06	182.254.181.237	/hotelIndex	www.sinbad.com.cn/route/routeId552.html
2015-02-27 18:01:07	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:01:10	60.180.194.35	/aboutDirect/cooperation.html	www.sinbad.com.cn/ideaDirect/brand.html
2015-02-27 18:01:11	221.211.23.177	/	-
2015-02-27 18:01:11	58.248.67.68	/routeMatch	www.sinbad.com.cn/
2015-02-27 18:01:11	111.205.187.18	/aboutDirect/cooperation.html	www.sinbad.com.cn/
2015-02-27 18:01:12	58.248.67.68	/	www.sinbad.com.cn/routeMatch
2015-02-27 18:01:12	182.254.221.36	/	-
2015-02-27 18:01:15	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:01:16	203.208.60.13	/route/routeId368.html	-
2015-02-27 18:01:17	182.254.181.237	/routeMatch	www.sinbad.com.cn/hotelIndex
2015-02-27 18:01:17	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:01:18	182.254.181.237	/	www.sinbad.com.cn/routeMatch
2015-02-27 18:01:19	60.15.59.46	/	-
2015-02-27 18:01:20	60.180.194.35	/aboutDirect/law.html	www.sinbad.com.cn/aboutDirect/cooperation.html
2015-02-27 18:01:24	183.47.228.117	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:01:25	183.47.228.117	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:01:26	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:01:26	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:01:28	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:01:30	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:01:32	1.171.95.29	/	-
2015-02-27 18:01:32	221.211.23.177	/route/routeId392.html	www.sinbad.com.cn/
2015-02-27 18:01:33	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:01:34	182.254.221.36	/aboutDirect/law.html	www.sinbad.com.cn/
2015-02-27 18:01:37	58.248.67.68	/routeMatch/routeSearch	www.sinbad.com.cn/routeMatch
2015-02-27 18:01:40	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:01:42	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:01:44	221.211.23.177	/aboutDirect/about.html	www.sinbad.com.cn/route/routeId392.html
2015-02-27 18:01:45	182.254.221.36	/aboutDirect/about.html	www.sinbad.com.cn/aboutDirect/law.html
2015-02-27 18:01:49	183.47.228.117	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:01:50	183.47.228.117	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:01:51	119.130.186.196	/admin/customer/memberCustomerService/list?rel=0016-1&_=1425031417235	www.sinbad.com.cn/login
2015-02-27 18:01:51	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:01:51	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:01:55	58.248.67.68	/hotelIndex	www.sinbad.com.cn/routeMatch
2015-02-27 18:01:55	183.224.1.55	/	-
2015-02-27 18:01:55	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:01:55	203.208.60.106	/destination/3896/plans?page=-1	-
2015-02-27 18:01:57	182.254.221.36	/globalActivity	www.sinbad.com.cn/aboutDirect/about.html
2015-02-27 18:01:58	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:01:58	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:02:04	119.130.186.196	/admin/customer/memberCustomerService/edit?id=9&rel=rel0016-1&_=1425031431697	www.sinbad.com.cn/login
2015-02-27 18:02:05	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:02:07	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:02:14	183.47.228.117	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:02:14	58.248.67.68	/ideaDirect?page=customize	www.sinbad.com.cn/hotelIndex
2015-02-27 18:02:16	60.15.59.46	/route/routeId436.html	www.sinbad.com.cn/
2015-02-27 18:02:16	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:02:17	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:02:18	58.248.67.68	/globalActivity	www.sinbad.com.cn/ideaDirect
2015-02-27 18:02:19	119.130.186.196	/admin/customer/memberCustomerService/edit?id=2&rel=rel0016-1&_=1425031445667	www.sinbad.com.cn/login
2015-02-27 18:02:19	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:02:19	183.47.228.117	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:02:20	42.120.237.223	/	-
2015-02-27 18:02:20	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:02:20	183.224.1.55	/route/routeId552.html	www.sinbad.com.cn/
2015-02-27 18:02:22	58.248.67.68	/sinbadVIP	www.sinbad.com.cn/globalActivity
2015-02-27 18:02:24	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:02:26	58.248.67.68	/	www.sinbad.com.cn/sinbadVIP
2015-02-27 18:02:26	182.254.151.194	/	-
2015-02-27 18:02:30	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:02:31	60.15.59.46	/toRegister	www.sinbad.com.cn/route/routeId436.html
2015-02-27 18:02:31	58.248.67.68	/aboutDirect/contactus.html	www.sinbad.com.cn/
2015-02-27 18:02:32	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:02:39	183.47.228.117	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:02:42	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:02:42	203.208.60.94	/destination/7806/activity	-
2015-02-27 18:02:44	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:02:45	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:02:49	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:02:51	182.254.151.194	/route/routeId525.html	www.sinbad.com.cn/
2015-02-27 18:02:53	119.130.186.196	/admin/sys/activity/list?rel=0010-1&_=1425031480346	www.sinbad.com.cn/login
2015-02-27 18:02:57	183.47.228.117	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:02:57	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:02:57	106.92.156.126	/	-
2015-02-27 18:03:02	119.130.186.196	/admin/base/baseRoute/list?rel=0005-1&_=1425031488834	www.sinbad.com.cn/login
2015-02-27 18:03:05	183.47.228.117	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:03:05	183.47.228.117	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:03:07	112.124.127.44	/	-
2015-02-27 18:03:07	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:03:08	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:03:10	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:03:10	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:03:14	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:03:14	125.84.63.74	/route/routeId386.html	www.sinbad.com.cn/
2015-02-27 18:03:15	119.130.186.196	/admin/base/baseRoute/list?rel=0005-1	www.sinbad.com.cn/login
2015-02-27 18:03:15	182.254.186.128	/	-
2015-02-27 18:03:19	60.15.59.46	/ideaDirect/brand.html	www.sinbad.com.cn/toRegister
2015-02-27 18:03:22	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:03:30	183.47.228.117	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:03:30	183.47.228.117	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:03:32	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:03:33	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:03:33	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:03:35	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:03:36	120.35.109.196	/	-
2015-02-27 18:03:39	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:03:46	119.130.186.196	/routeDetail?routeId=405	www.sinbad.com.cn/login
2015-02-27 18:03:47	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:03:53	119.130.186.196	/routePriceCalendar?routeId=405	www.sinbad.com.cn/routeDetail
2015-02-27 18:03:55	183.47.228.117	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:03:56	183.47.228.117	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:03:57	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:03:59	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:04:00	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:04:01	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:04:01	120.35.109.196	/route/routeId525.html	www.sinbad.com.cn/
2015-02-27 18:04:02	119.130.186.196	/admin/base/baseRoute/list?rel=0005-1	www.sinbad.com.cn/login
2015-02-27 18:04:05	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:04:11	222.186.26.215	/	-
2015-02-27 18:04:12	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:04:20	183.47.228.117	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:04:20	203.208.60.98	/gotoSpotComment	www.sinbad.com.cn/destination/2870.html
2015-02-27 18:04:20	183.47.228.117	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:04:21	119.130.186.196	/admin/base/baseRoute/list?rel=0005-1	www.sinbad.com.cn/login
2015-02-27 18:04:22	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:04:24	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:04:24	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:04:26	119.130.186.196	/admin/base/baseRoute/list?rel=0005-1	www.sinbad.com.cn/login
2015-02-27 18:04:26	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:04:29	123.157.70.112	/	-
2015-02-27 18:04:30	119.130.186.196	/admin/remind/newOrderRemind	www.sinbad.com.cn/login
2015-02-27 18:04:32	119.97.225.32	/	-
2015-02-27 18:04:35	203.208.60.106	/destination4376/activity.html	-
